name,year,selling_price,km_driven,fuel,seller_type,transmission,owner
Hyundai Verna 1.6 SX CRDi (O),2013.0,550000.0,29000.0,Deisel,Indivudal,Manual,First Owner
Mahindra Xylo D2 BSIV,2013.0,450000.0,120000.0,Diesl,Indvidual,Manual,First Owner
Mahindra Bolero SLX 2WD BSIII,2011.0,430000.0,70000.0,Deisel,Indvidual,Manual,Second Owner
Maruti Ertiga VXI ABS,2013.0,350000.0,40000.0,Petorl,Indivudal,Manual,First Owner
Honda Brio 1.2 E MT,2017.0,,20000.0,Petrl,Indvidual,Manual,First Owner
Toyota Etios Liva G,2013.0,229999.0,50000.0,Petrrol,Indivudal,Manual,Second Owner
,2013.0,110000.0,50000.0,Petrl,Indvidual,Manual,First Owner
Maruti Swift Dzire 1.2 Vxi BSIV,2012.0,395000.0,49000.0,Petorl,Indvidual,Manual,Second Owner
Mahindra Scorpio VLS AT 2.2 mHAWK,2011.0,650000.0,70000.0,Diesl,Indivudal,Automatic,Second Owner
Mahindra Bolero SLX,2011.0,350000.0,90000.0,Diesl,Indivudal,Manual,Second Owner
Mahindra XUV500 W11 Option AWD,2020.0,,25000.0,Deisel,Dealerr,Manual,First Owner
,2018.0,360000.0,4000.0,Petrl,Indivudal,Manual,First Owner
,2018.0,1300000.0,10000.0,Deisel,Indivudal,Manual,First Owner
Renault Duster 110PS Diesel RxL,2015.0,800000.0,15000.0,Diesl,Indvidual,Manual,
Hyundai EON Magna Plus,2018.0,229999.0,30000.0,Petrl,Indvidual,,First Owner
Maruti Wagon R VXI,2014.0,315000.0,41000.0,Petrrol,Deelar,Manual,First Owner
Chevrolet Spark 1.0 LT,2012.0,125000.0,28000.0,Petorl,Indvidual,Manual,First Owner
Maruti Baleno Alpha,2019.0,700000.0,16000.0,None,Indivudal,Manual,First Owner
Hyundai EON 1.0 Kappa Magna Plus,2015.0,160000.0,70000.0,Petorl,Indivudal,Manual,First Owner
Ford Figo Aspire 1.2 Ti-VCT Trend,2017.0,530000.0,10832.0,Petrrol,Deelar,Manual,First Owner
Ford Figo Aspire Facelift,2018.0,624000.0,14681.0,Deisel,Deelar,Manual,First Owner
,2009.0,250000.0,50000.0,Petrl,Indvidual,Manual,First Owner
Mahindra Bolero SLX,2016.0,585000.0,51000.0,Diesl,None,Manual,First Owner
Hyundai Verna 1.4 VTVT,2015.0,500000.0,25000.0,Petrl,Indvidual,Manual,First Owner
Chevrolet Sail 1.2 LT ABS,2014.0,350000.0,30000.0,Petrrol,Indivudal,Manual,First Owner
Honda City i-DTEC SV,2014.0,,80000.0,Diesl,Dealerr,Manual,First Owner
Hyundai Grand i10 1.2 Kappa Asta,2017.0,500000.0,,Petrl,Indivudal,Manual,First Owner
Mahindra Bolero Power Plus Plus AC BSIV PS,2015.0,430000.0,200000.0,Deisel,Indvidual,Manual,First Owner
Hyundai Grand i10 1.2 Kappa Sportz Option,2013.0,345000.0,44000.0,Petorl,Dealerr,Manual,First Owner
Maruti Baleno Sigma 1.2,2015.0,500000.0,10000.0,Petorl,Indvidual,Manual,
Tata Tiago 1.2 Revotron XZ,2019.0,425000.0,19600.0,Petrl,Indvidual,,First Owner
Maruti Wagon R LXI,,80000.0,40000.0,None,Indvidual,Manual,Second Owner
Chevrolet Beat Diesel LS,2011.0,106000.0,50000.0,Diesl,Indvidual,Manual,First Owner
,2009.0,180000.0,46730.0,Petrrol,Indivudal,Manual,First Owner
Datsun GO A,2015.0,250000.0,40000.0,Petrl,None,Manual,Second Owner
Skoda Yeti Ambition 4WD,2011.0,350000.0,80000.0,Diesl,Indvidual,Manual,First Owner
Maruti Zen LXi BSII,2002.0,60000.0,80000.0,Petrrol,Indivudal,Manual,Second Owner
Hyundai Verna CRDi 1.6 EX,2018.0,900000.0,24000.0,Diesl,Indivudal,Manual,First Owner
Ford Aspire Titanium Diesel BSIV,2017.0,700000.0,21170.0,Deisel,Deelar,,First Owner
BMW 3 Series 320d Sport,2013.0,2000000.0,167223.0,Diesl,Deelar,Automatic,
Maruti Ertiga SHVS ZDI Plus,2017.0,1000000.0,40000.0,Deisel,Indvidual,Manual,First Owner
BMW X1 sDrive 20d Exclusive,2011.0,1375000.0,60000.0,Deisel,Indivudal,Automatic,First Owner
Toyota Innova Crysta 2.4 VX MT,2016.0,1800000.0,,Deisel,Deelar,Manual,First Owner
Chevrolet Tavera Neo 3 10 Seats BSIV,2007.0,160000.0,120000.0,Diesl,Indvidual,Manual,Third Owner
Mitsubishi Outlander 2.4,2012.0,525000.0,140000.0,Petrrol,Indivudal,Automatic,First Owner
Mahindra XUV500 W8 2WD,2012.0,850000.0,212814.0,Deisel,Deelar,Manual,First Owner
Maruti Baleno Alpha 1.3,2019.0,800000.0,30000.0,Diesl,Indvidual,Manual,First Owner
Ford Figo Aspire 1.5 TDCi Titanium,2017.0,700000.0,88635.0,Diesl,Deelar,Manual,First Owner
Maruti Swift Dzire VDI,2018.0,800000.0,25000.0,Deisel,Indvidual,Manual,First Owner
Hyundai i20 1.2 Spotz,2017.0,575000.0,20000.0,Petorl,Indivudal,Manual,Second Owner
Renault Duster 110PS Diesel RxZ,2012.0,350000.0,110000.0,Deisel,Indivudal,Manual,Second Owner
Maruti Swift Vdi BSIII,2008.0,250000.0,120000.0,Deisel,None,Manual,Third Owner
Ford Endeavour Titanium 4X2,2011.0,600000.0,149674.0,Diesl,Deelar,Manual,
,2007.0,370000.0,100000.0,Diesl,Indivudal,Manual,Third Owner
Maruti Baleno Vxi,2006.0,,120000.0,Petrrol,Indivudal,Manual,Third Owner
,2003.0,50000.0,,None,Indivudal,Manual,Second Owner
,2018.0,900000.0,25000.0,Diesl,Indivudal,Manual,First Owner
Maruti Wagon R VXI BS IV,,300000.0,,Petrrol,Indvidual,Manual,Second Owner
Tata Indica LSI,2002.0,125000.0,40000.0,Petrrol,Indvidual,Manual,First Owner
Maruti Swift Dzire VDI,2015.0,,60000.0,Deisel,Indivudal,Manual,Second Owner
Toyota Etios Liva GD,2012.0,300000.0,50000.0,Diesl,Indvidual,Manual,Second Owner
Tata Nano STD,2013.0,55000.0,25000.0,Petorl,Indvidual,Manual,Fourth & Above Owner
Hyundai Grand i10 Sportz,2016.0,350000.0,25000.0,Petrl,Indivudal,Manual,First Owner
Hyundai Grand i10 1.2 CRDi Asta,2019.0,755000.0,8000.0,Deisel,Indvidual,Manual,First Owner
Maruti Ertiga SHVS VDI,2017.0,720000.0,60000.0,Deisel,Indvidual,Manual,First Owner
Mahindra Bolero SLX,2006.0,229999.0,200000.0,Diesl,Indvidual,Manual,Third Owner
Mahindra Scorpio S7 140 BSIV,2018.0,1100000.0,20000.0,Deisel,Indivudal,Manual,First Owner
Volkswagen Polo Petrol Comfortline 1.2L,2013.0,400000.0,100000.0,Petrl,Indivudal,Manual,First Owner
,,350000.0,70000.0,None,Indvidual,Manual,Second Owner
Chevrolet Beat Diesel PS,2012.0,159000.0,68000.0,Deisel,Dealerr,Manual,
Maruti Swift ZXi BSIV,2017.0,550000.0,38000.0,Petrrol,Deelar,Manual,First Owner
Maruti Ritz VDi,2013.0,335000.0,80000.0,Diesl,Dealerr,Manual,First Owner
Tata Indigo CS Emax CNG GLX,2014.0,185000.0,72000.0,CNG,Deelar,Manual,First Owner
Maruti Eeco 5 STR With AC Plus HTR CNG,2012.0,229999.0,,CNG,Deelar,Manual,First Owner
Maruti Estilo LXI,2014.0,225000.0,43000.0,Petrrol,Dealerr,Manual,First Owner
Maruti Swift VXI with ABS,2007.0,250000.0,120000.0,Petorl,Indivudal,Manual,Second Owner
Tata Zest Quadrajet 1.3 XM,2015.0,400000.0,100000.0,Deisel,Indvidual,Manual,First Owner
,2014.0,470000.0,163000.0,Deisel,Indivudal,Manual,First Owner
Maruti Alto K10 VXI AGS Optional,2018.0,300000.0,25000.0,Petorl,Indvidual,Automatic,First Owner
Maruti Alto LX,2011.0,145000.0,25000.0,Petrl,Indivudal,Manual,First Owner
Maruti SX4 Vxi BSIII,2007.0,100000.0,90000.0,Petorl,Indivudal,Manual,Second Owner
Mahindra Scorpio SLE BSIV,2014.0,500000.0,70000.0,Deisel,Indivudal,Manual,Second Owner
Hyundai Santro Xing GLS CNG,2010.0,130000.0,98000.0,CNG,Indvidual,Manual,Second Owner
Chevrolet Cruze LTZ,2010.0,240000.0,81925.0,Diesl,Indivudal,Manual,First Owner
Ford Figo Diesel Celebration Edition,2013.0,150000.0,80000.0,Deisel,Indvidual,Manual,Second Owner
Renault KWID RXT Optional,2017.0,270000.0,40000.0,Petorl,Indvidual,Manual,First Owner
Maruti Swift Dzire VDI,2014.0,,90000.0,Deisel,Indvidual,Manual,First Owner
Hyundai EON Era Plus,2012.0,200000.0,46000.0,Petrl,Indivudal,Manual,First Owner
Mahindra XUV500 W6 2WD,2012.0,550000.0,80000.0,Diesl,Indivudal,Manual,First Owner
Renault KWID 1.0 RXT Optional,2018.0,325000.0,35000.0,Petrrol,Indivudal,Manual,First Owner
,2017.0,860000.0,82080.0,Deisel,Indivudal,Automatic,First Owner
Mahindra XUV500 W8 2WD,2012.0,600000.0,,Deisel,Indvidual,Manual,
,2009.0,125000.0,70000.0,Petrl,Indvidual,,First Owner
Maruti 800 AC,2000.0,,40000.0,Petorl,Indivudal,Manual,Third Owner
Chevrolet Tavera Neo 3 10 Seats BSIV,2010.0,300000.0,120000.0,Deisel,None,,Third Owner
Ford Fiesta 1.6 ZXi Duratec,2007.0,190000.0,,Petrrol,Indivudal,Manual,Third Owner
Maruti Ertiga VDI,2013.0,400000.0,110000.0,Deisel,Indivudal,Manual,First Owner
Tata Manza Aura Quadrajet BS IV,2011.0,260000.0,97000.0,Diesl,Indvidual,Manual,Second Owner
,2017.0,400000.0,30000.0,Petrrol,Indvidual,Manual,First Owner
Hyundai i20 Sportz Petrol,2010.0,250000.0,,Petrl,Indvidual,Manual,First Owner
Hyundai Grand i10 1.2 Kappa Asta,2019.0,600000.0,,Petorl,Indvidual,Manual,First Owner
Maruti Zen Estilo VXI BSIV,2010.0,175000.0,52047.0,Petorl,Indvidual,Manual,First Owner
Toyota Innova 2.5 G (Diesel) 8 Seater BS IV,,450000.0,200000.0,None,Indivudal,Manual,
Tata Tiago 1.2 Revotron XZA,2019.0,350000.0,15000.0,Petorl,Indvidual,Automatic,Second Owner
Maruti Vitara Brezza ZDi,2018.0,800000.0,50000.0,Deisel,Indivudal,Manual,
Maruti Swift VXI BSIII,2011.0,250000.0,70000.0,Petrl,Indivudal,Manual,Second Owner
Maruti Swift VXI BSIV,,600000.0,10000.0,None,Indvidual,Manual,First Owner
Maruti Swift VDI BSIV,2017.0,600000.0,90000.0,Deisel,Indvidual,Manual,First Owner
Maruti Alto 800 LXI,2016.0,130000.0,40000.0,Petrl,Indivudal,Manual,First Owner
Maruti Wagon R LXI,2006.0,,62009.0,Petrl,Indvidual,Manual,Second Owner
Hyundai i20 Active 1.2 S,2017.0,595000.0,33100.0,Petorl,Indivudal,Manual,Second Owner
Hyundai EON Era Plus,2014.0,190000.0,40000.0,Petorl,Indvidual,Manual,Second Owner
Hyundai Santro GLS I - Euro I,,50000.0,120000.0,Petrl,Indivudal,Manual,Second Owner
Maruti Wagon R LXI Minor,2007.0,95000.0,,Petrrol,Indivudal,Manual,First Owner
Tata Safari Storme VX,2016.0,1000000.0,70000.0,Deisel,Indvidual,,First Owner
Mahindra Scorpio REV 116,2006.0,220000.0,220000.0,Petrl,Indvidual,Manual,Second Owner
Mahindra Bolero SLX,2010.0,400000.0,50000.0,Deisel,Indvidual,Manual,First Owner
Datsun GO Plus A,2015.0,315000.0,45000.0,Petorl,Indvidual,Manual,Second Owner
Toyota Fortuner 4x4 MT,2014.0,1000000.0,110000.0,Deisel,Indivudal,Manual,First Owner
Ford Ecosport 1.5 DV5 MT Titanium,2014.0,500000.0,49000.0,Diesl,Indivudal,Manual,First Owner
Mahindra XUV500 W11 AT BSIV,2018.0,1600000.0,35000.0,Diesl,Indvidual,Automatic,First Owner
Mahindra Supro VX 8 Str,2017.0,500000.0,160000.0,Diesl,None,Manual,First Owner
Maruti Alto LX,2007.0,70000.0,180000.0,Petorl,Indvidual,Manual,Third Owner
Maruti 800 AC,,105000.0,60000.0,Petrl,Indvidual,Manual,Second Owner
Ford Endeavour 2.5L 4X2 MT,2008.0,400000.0,110000.0,Diesl,Indivudal,Manual,
Maruti Wagon R LXI,2004.0,80000.0,60000.0,Petrl,Indvidual,Manual,Third Owner
Maruti Alto 800 VXI,,300000.0,30000.0,Petorl,Indvidual,Manual,First Owner
Mahindra KUV 100 D75 K2,2017.0,409999.0,40000.0,None,None,Manual,First Owner
,,250000.0,70000.0,Petrl,Indivudal,Manual,First Owner
Tata New Safari DICOR 2.2 EX 4x2,2010.0,250000.0,120000.0,Diesl,Indvidual,Manual,Second Owner
Maruti Swift Dzire VDI,2012.0,215000.0,80000.0,Diesl,Indivudal,Manual,Third Owner
Toyota Fortuner 4x4 MT,2015.0,1400000.0,120000.0,Diesl,Indvidual,Manual,First Owner
Honda Brio 1.2 VX MT,2018.0,475000.0,20000.0,Petrrol,Indvidual,Manual,First Owner
Honda Brio 1.2 VX MT,2018.0,475000.0,22000.0,Petrrol,Indivudal,Manual,First Owner
Chevrolet Spark 1.0 LS,2008.0,75000.0,35000.0,Petrl,Indvidual,Manual,Second Owner
Chevrolet Sail Hatchback LS ABS,2013.0,200000.0,120000.0,Diesl,Indvidual,Manual,Second Owner
Tata Tiago NRG Petrol,2019.0,575000.0,8000.0,Petrl,Indivudal,Manual,First Owner
Maruti Ritz VDi,,150000.0,40000.0,Deisel,Indvidual,Manual,Second Owner
Maruti Vitara Brezza ZDi Plus,2018.0,850000.0,10000.0,None,Indvidual,Manual,First Owner
Hyundai Santro Era,2019.0,350000.0,30000.0,Petrrol,Indivudal,Manual,First Owner
Ford Endeavour 2.5L 4X2 MT,2011.0,550000.0,54000.0,Diesl,Indivudal,Manual,Second Owner
Hyundai Verna 1.4 VTVT,2017.0,330000.0,80577.0,Petrl,Indivudal,Manual,First Owner
Honda City i-DTEC V,2017.0,1044999.0,25000.0,Diesl,None,,
Hyundai Verna 1.6 CRDI,2011.0,300000.0,127500.0,Diesl,Indvidual,Manual,Second Owner
Hyundai EON D Lite Plus,2015.0,235000.0,40903.0,None,Deelar,Manual,First Owner
,2011.0,120000.0,60000.0,Petorl,Indvidual,Manual,Third Owner
Maruti Wagon R VXI,2004.0,130000.0,46000.0,Petrl,Indivudal,Manual,First Owner
Ford Endeavour 4x4 XLT,2004.0,275000.0,22288.0,Diesl,Deelar,Manual,Second Owner
Volkswagen Jetta 2.0 TDI Trendline,2011.0,270000.0,180000.0,Deisel,Indivudal,Manual,
Volkswagen Polo 1.5 TDI Highline,2015.0,500000.0,30000.0,Deisel,Indvidual,Manual,Second Owner
Hyundai Grand i10 Sportz,2015.0,400000.0,61690.0,Petrrol,Dealerr,Manual,First Owner
Hyundai i20 Asta 1.2,,600000.0,64484.0,Petrl,Dealerr,Manual,First Owner
Audi Q5 2.0 TDI,2012.0,1350000.0,90000.0,Deisel,Indivudal,Automatic,Second Owner
Renault Duster 85PS Diesel RxE,2013.0,400000.0,75976.0,Diesl,Deelar,Manual,Second Owner
Ford Figo Diesel Titanium,2011.0,220000.0,70000.0,Deisel,Indivudal,Manual,Second Owner
Honda Brio E MT,2012.0,300000.0,85962.0,Petorl,Dealerr,Manual,Second Owner
Maruti Omni E MPI STD BS IV,2018.0,250000.0,120000.0,None,Indvidual,Manual,First Owner
Honda Mobilio V i DTEC,,600000.0,,Diesl,Indvidual,Manual,First Owner
Honda Brio S Option AT,2012.0,285000.0,75000.0,Petorl,Indivudal,Automatic,Second Owner
Honda Accord 2.4 MT,2009.0,350000.0,57035.0,Petrl,Dealerr,Manual,First Owner
Mahindra Bolero SLX,2011.0,170000.0,70000.0,Deisel,Indivudal,Manual,Third Owner
Ford Figo 1.2P Ambiente MT,,229999.0,45000.0,Petrrol,Indvidual,Manual,First Owner
Mahindra XUV500 W6 2WD,2013.0,500000.0,72104.0,Diesl,Deelar,Manual,Second Owner
Tata Nano Lx,2011.0,75000.0,15000.0,Petrrol,Indivudal,Manual,First Owner
Hyundai i20 Active 1.2 SX,2016.0,600000.0,30000.0,Petorl,Indvidual,Manual,First Owner
Tata Indigo LS Dicor,2011.0,220000.0,80000.0,Diesl,Indivudal,Manual,First Owner
Tata Indica Vista Terra 1.4 TDI,2009.0,150000.0,164000.0,Diesl,Indvidual,Manual,Second Owner
Maruti Alto LX,2006.0,65000.0,124439.0,Petrrol,Indvidual,Manual,Second Owner
Maruti Zen VXI,2006.0,120000.0,77000.0,Petrrol,Indivudal,Manual,Second Owner
Maruti Swift Dzire VDI,2014.0,240000.0,90000.0,Diesl,Indivudal,Manual,First Owner
Renault KWID 1.0 RXT Optional,2017.0,390000.0,30000.0,Petrl,Indivudal,Manual,First Owner
Chevrolet Beat LS,2012.0,180000.0,50000.0,Petorl,Indivudal,Manual,First Owner
Maruti Swift VDI,2012.0,320000.0,80000.0,Deisel,Indvidual,Manual,Second Owner
Maruti Alto 800 LXI,,310000.0,5000.0,None,Indivudal,Manual,First Owner
Maruti Wagon R AMT VXI,2018.0,420000.0,24000.0,Petorl,Indvidual,Automatic,First Owner
Tata Tiago NRG Petrol,2019.0,550000.0,10000.0,Petrrol,Indvidual,Manual,First Owner
Maruti Ertiga SHVS VDI,2016.0,550000.0,,Diesl,Indvidual,Manual,Third Owner
,2018.0,760000.0,50000.0,Diesl,Indvidual,Manual,First Owner
Maruti 800 AC BSII,2001.0,43000.0,100000.0,Petrl,Indivudal,Manual,Second Owner
,2018.0,250000.0,20000.0,Petorl,Indivudal,Manual,First Owner
Hyundai Santro Magna BSIV,2019.0,500000.0,1250.0,Petrl,Indvidual,Manual,First Owner
Tata Zest Revotron 1.2 XT,2015.0,380000.0,17152.0,Petorl,Indivudal,Manual,First Owner
Mahindra XUV500 W11 Option AT AWD,2019.0,1850000.0,,Diesl,Indivudal,Automatic,First Owner
Volkswagen Polo Diesel Trendline 1.2L,2012.0,350000.0,77000.0,Diesl,Indivudal,Manual,First Owner
Hyundai Verna CRDi,2008.0,195000.0,90000.0,Diesl,Indvidual,Manual,Second Owner
Chevrolet Beat LS,2011.0,225000.0,80000.0,Petrl,Indvidual,Manual,Second Owner
Toyota Innova 2.5 G (Diesel) 7 Seater,2015.0,1125000.0,65000.0,Diesl,Indivudal,Manual,First Owner
Tata Indica Vista Quadrajet LX,2011.0,133000.0,80000.0,Deisel,Indivudal,Manual,First Owner
Hyundai EON Era Plus,2013.0,200000.0,24005.0,Petrrol,Indivudal,Manual,First Owner
Maruti Vitara Brezza ZDi Plus,2018.0,940000.0,20000.0,Diesl,Indvidual,Manual,First Owner
Renault Duster 85PS Diesel RxL,2014.0,400000.0,120000.0,Deisel,Indivudal,Manual,First Owner
,2009.0,120000.0,120000.0,Petrrol,Indvidual,,Second Owner
Maruti Swift Dzire ZDI,2015.0,625000.0,80000.0,Diesl,Indvidual,Manual,
,,110000.0,80000.0,None,Indivudal,Manual,First Owner
Renault Duster 110PS Diesel RxZ,2012.0,490000.0,100000.0,Deisel,None,Manual,
Maruti Alto LX,2009.0,140000.0,120000.0,Petrrol,Indvidual,Manual,Second Owner
Ford Figo Diesel ZXI,2011.0,175000.0,149000.0,Diesl,Indvidual,Manual,Second Owner
Maruti Wagon R LXI BSIII,2005.0,90000.0,65000.0,None,Indivudal,Manual,Second Owner
Maruti Swift Ldi BSIV,2009.0,275000.0,100000.0,Deisel,None,Manual,Second Owner
Volkswagen Vento Diesel Highline,2011.0,300000.0,65000.0,Diesl,Indvidual,Manual,Second Owner
Datsun GO Plus T Option BSIV,2018.0,270000.0,19000.0,Petorl,Indvidual,Manual,Second Owner
Chevrolet Beat LT,2010.0,130000.0,80000.0,Petrrol,Indivudal,,Second Owner
Maruti Alto K10 VXI Airbag,2015.0,275000.0,30000.0,None,Indvidual,Manual,First Owner
Maruti Swift VDI,2012.0,352000.0,109000.0,Diesl,Indvidual,Manual,
Hyundai EON LPG Magna Plus,2012.0,180000.0,,LPG,Indvidual,,
Maruti Alto LX,2012.0,150000.0,90000.0,Petrrol,Indvidual,Manual,
Volkswagen Vento Diesel Highline,2011.0,300000.0,65000.0,Deisel,Indvidual,Manual,Second Owner
,2010.0,300000.0,110000.0,Diesl,Indvidual,Manual,Second Owner
Mahindra Bolero DI DX 7 Seater,2007.0,225000.0,120000.0,Diesl,Indivudal,Manual,First Owner
Honda Mobilio V i DTEC,2014.0,600000.0,44000.0,Diesl,Indvidual,Manual,First Owner
Maruti Ertiga BSIV ZXI,2015.0,500000.0,80000.0,Petorl,Indvidual,Manual,First Owner
Honda BR-V i-VTEC S MT,2018.0,900000.0,5000.0,Petrl,Indvidual,,First Owner
Hyundai i20 Magna 1.2,2016.0,600000.0,61000.0,Petrrol,Indvidual,Manual,First Owner
Toyota Etios VD,2011.0,,100000.0,Diesl,Indivudal,Manual,Second Owner
Hyundai i10 Era 1.1,2009.0,270000.0,27633.0,Petrl,Indivudal,Manual,First Owner
Maruti Swift Vdi BSIII,2010.0,310000.0,,Deisel,Indivudal,Manual,Third Owner
Hyundai Santro Xing GLS Audio LPG,2012.0,250000.0,100000.0,LPG,Indvidual,Manual,First Owner
Ford Figo 1.2P Titanium MT,2019.0,700000.0,12586.0,Petrl,Dealerr,Manual,First Owner
Fiat Avventura Urban Cross 1.3 Multijet Emotion,2018.0,650000.0,38083.0,Diesl,Dealerr,Manual,First Owner
Ford Figo Diesel ZXI,,400000.0,55328.0,Deisel,Deelar,Manual,First Owner
Ford Figo Diesel Titanium,2012.0,,81632.0,Diesl,Dealerr,Manual,First Owner
Ford Aspire Titanium Diesel BSIV,2016.0,600000.0,155201.0,Deisel,None,Manual,First Owner
Ford EcoSport 1.5 TDCi Titanium BSIV,2013.0,600000.0,93283.0,Deisel,Deelar,Manual,First Owner
Maruti Swift Ldi BSIII,2009.0,300000.0,217871.0,Deisel,Deelar,Manual,First Owner
Ford Fiesta Classic 1.4 Duratorq CLXI,,450000.0,90165.0,Diesl,Dealerr,Manual,First Owner
Ford Ecosport 1.5 DV5 MT Titanium,2014.0,750000.0,101504.0,Deisel,Dealerr,Manual,First Owner
Ford Figo Titanium Diesel BSIV,2010.0,325000.0,86017.0,None,None,Manual,Second Owner
Mahindra XUV500 W8 2WD,2013.0,900000.0,85036.0,Deisel,Dealerr,Manual,Second Owner
Ford Ikon 1.3L Rocam Flair,2006.0,,91086.0,Petrl,Deelar,Manual,Second Owner
Fiat Punto 1.3 Emotion,2013.0,350000.0,160254.0,Diesl,Dealerr,Manual,Second Owner
Ford EcoSport 1.5 TDCi Titanium BSIV,2013.0,600000.0,125531.0,Diesl,Deelar,Manual,Second Owner
Honda WR-V i-DTEC V,2019.0,900000.0,60000.0,None,Indvidual,Manual,First Owner
Skoda Laura L n K 1.9 PD,2006.0,,100000.0,Deisel,Indivudal,Manual,First Owner
Maruti Ritz LDi,2013.0,280000.0,90000.0,Diesl,Indivudal,,Third Owner
Mahindra Xylo D2,2009.0,225000.0,120000.0,Deisel,Indvidual,,Second Owner
,2014.0,520000.0,82000.0,Diesl,Indivudal,Manual,First Owner
,2016.0,509999.0,60000.0,Deisel,Indivudal,Manual,First Owner
Maruti Baleno Alpha 1.2,2019.0,556000.0,24000.0,Petrl,None,Manual,First Owner
Tata Indigo Grand Dicor,2014.0,225000.0,120000.0,Diesl,Indivudal,Manual,
Honda Amaze EX i-Dtech,2013.0,325000.0,65000.0,Diesl,Deelar,,First Owner
Maruti Swift VDI,2013.0,365000.0,65000.0,Deisel,Deelar,Manual,First Owner
Hyundai Creta 1.6 CRDi SX Plus,2015.0,850000.0,84000.0,Diesl,Dealerr,Manual,First Owner
Toyota Etios GD SP,2013.0,350000.0,75000.0,Diesl,Deelar,Manual,First Owner
Maruti Swift VDI,,225000.0,,Deisel,None,Manual,First Owner
Maruti Alto LX,2011.0,135000.0,50000.0,Petrrol,Indvidual,Manual,First Owner
Maruti Wagon R LXI Minor,2007.0,140000.0,49000.0,Petrl,Dealerr,Manual,First Owner
Maruti SX4 S Cross DDiS 320 Delta,2016.0,665000.0,560000.0,Diesl,Dealerr,Manual,First Owner
Renault KWID RXT,2015.0,275000.0,14365.0,Petorl,Dealerr,Manual,First Owner
Toyota Fortuner 2.8 4WD AT BSIV,2017.0,2750000.0,41000.0,Diesl,Indivudal,Automatic,First Owner
,2013.0,484999.0,65000.0,Diesl,Deelar,Manual,First Owner
Maruti Ciaz VDi Option SHVS,2015.0,565000.0,65000.0,Deisel,Deelar,Manual,First Owner
Maruti Swift Dzire VDI,2013.0,425000.0,61083.0,Diesl,Dealerr,,First Owner
Toyota Innova 2.5 VX (Diesel) 8 Seater,2013.0,925000.0,75000.0,Diesl,Indivudal,Manual,First Owner
Mahindra Scorpio VLX 2WD AIRBAG SE BSIV,2012.0,,72000.0,Deisel,Dealerr,Manual,First Owner
Renault Duster 110PS Diesel RxL,2014.0,525000.0,65000.0,Deisel,Dealerr,Manual,First Owner
Hyundai Tucson 2.0 e-VGT 2WD MT,2017.0,,55000.0,Diesl,Dealerr,Manual,First Owner
Hyundai EON Era Plus,2015.0,295000.0,21000.0,Petrrol,Dealerr,Manual,
Jaguar XF 5.0 Litre V8 Petrol,2012.0,2050000.0,66363.0,Petrl,Dealerr,Automatic,Second Owner
Hyundai Creta 1.6 VTVT AT SX Plus,2018.0,1475000.0,11700.0,Petrl,Dealerr,Automatic,First Owner
Hyundai Verna VTVT 1.6 AT SX Option,2017.0,1100000.0,10000.0,Petorl,Indivudal,Automatic,First Owner
Mercedes-Benz GL-Class 350 CDI Blue Efficiency,2014.0,4400000.0,100000.0,Deisel,Indvidual,Automatic,Second Owner
Maruti Swift ZXI BSIV,2016.0,670000.0,,None,Trustmark Dealer,Manual,First Owner
Maruti S-Cross Zeta DDiS 200 SH,2015.0,750000.0,45974.0,Deisel,Trustmark Dealer,Manual,First Owner
Hyundai Verna 1.6 VTVT SX,2015.0,760000.0,55340.0,Petrrol,Trustmark Dealer,Manual,First Owner
Volkswagen Polo GTI,2017.0,850000.0,20000.0,None,Deelar,Automatic,Second Owner
Renault Pulse RxL,2015.0,390000.0,61585.0,Diesl,Trustmark Dealer,Manual,First Owner
Maruti Celerio VXI AMT BSIV,2016.0,450000.0,39415.0,Petrl,Trustmark Dealer,Automatic,Second Owner
Honda Brio V MT,2014.0,425000.0,29654.0,Petrl,Trustmark Dealer,Manual,First Owner
Maruti Baleno Alpha 1.3,2016.0,770000.0,64672.0,Diesl,Trustmark Dealer,Manual,First Owner
Hyundai Creta 1.6 SX Automatic Diesel,,1150000.0,54634.0,Diesl,Trustmark Dealer,Automatic,Second Owner
Honda City i VTEC V,2015.0,775000.0,66521.0,Petrl,None,Manual,First Owner
Toyota Innova Crysta 2.4 GX AT,2018.0,1725000.0,23974.0,Deisel,Dealerr,Automatic,Second Owner
BMW 3 Series 320d Luxury Line,,2150000.0,,None,None,Automatic,First Owner
Renault Duster 85PS Diesel RxL,2013.0,450000.0,1000.0,Deisel,Dealerr,Manual,Second Owner
Mercedes-Benz C-Class Progressive C 220d,2018.0,3800000.0,10000.0,Diesl,Dealerr,Automatic,
Audi A4 3.0 TDI Quattro,2013.0,1580000.0,86000.0,Deisel,Dealerr,,First Owner
BMW X5 xDrive 30d xLine,2019.0,4950000.0,30000.0,Diesl,None,Automatic,First Owner
